Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Perú,PER,"Créditos al gobierno central, etc. (% del PIB)",FS.AST.CGOV.GD.ZS,4.557554718,3.603105117,2.838150878,2.694142268,3.511317395,4.260792981,5.370940099,5.924155961,5.766117852,5.070642728,4.241604033,6.047252277,7.198486765,7.732396483,5.966568479,6.993159088,10.22846376,11.27173581,11.5458048,5.765419568,6.098584006,6.490615153,6.67164661,12.5019983,9.331669347,4.378376783,4.512066969,8.543367019,5.75491997,4.91750301,6.548847042,0.869808824,1.016409328,0.963350682,-3.834488076,-4.365432427,-8.63405749,-5.542816565,-4.322881429,-1.343702718,-0.49129491,1.104267804,0.599899341,-0.172304202,-1.475589224,-2.001342992,-2.709465554,-4.67343856,-6.456261793,-6.013127715,-6.842393037,-8.420682928,-12.44145689,-12.37287303,-11.97792528,-11.58458869,-11.10220722,-8.36899921,
Perú,PER,"Prima de riesgo por préstamo (tasa de la prima menos tasa de los bonos del tesoro, %)",FR.INR.RISK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perú,PER,Tasa de interés real (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.53796519,-26.88437928,-60.03398109,-39.53356639,-23.37145231,76.42824477,62.54087017,32.0919066,23.76963426,19.8771272,19.91616472,22.02446488,25.86627529,31.20635655,25.56984775,24.41195004,20.63384586,18.87154951,17.3087052,21.28436819,15.11949891,21.05116741,22.32387459,18.5944908,12.54947337,11.17808786,17.82002249,16.87879508,12.84799488,13.15462796,13.20642144,,
Perú,PER,"Diferencial de tasas de interés (tasa activa menos tasa pasiva, %)",FR.INR.LNDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.49426172,380.2656402,2334.962702,580.9749375,114.1538482,78.78,45.4475,26.52166667,21.33333333,20.565,21.72833333,23.2525,20.20083333,17.43083333,17.22568143,17.89451962,22.25690956,22.94435523,20.72794417,19.62585222,20.1670112,18.21363417,17.43364992,16.349925,16.780275,15.81438333,13.431125,13.81645475,13.81816667,,
Perú,PER,Tasa de interés activa (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,,,,,40.51961462,35.73888908,174.2782875,1515.860182,4774.525489,751.5192553,173.8041042,94.23833333,55.3475,36.155,31.53333333,30.91166667,32.62666667,35.05666667,29.99583333,24.97833333,20.76535729,21.01566497,24.67456406,25.53383577,23.93333333,22.85564806,23.6734449,21.04192333,18.97686833,18.677925,19.23690833,18.13925,15.74331667,16.10582778,16.4662,,
Perú,PER,Tasa de interés de los depósitos (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.7840257,1135.594542,2439.562787,170.5443178,59.65025596,15.45833333,9.9,9.633333333,10.2,10.34666667,10.89833333,11.80416667,9.795,7.5475,3.539675857,3.12114535,2.417654496,2.589480537,3.205389167,3.229795833,3.506433706,2.828289167,1.543218417,2.328,2.456633333,2.324866667,2.312191667,2.289373029,2.648033333,,
Perú,PER,Índice de precios mayoristas (2010 = 100),FP.WPI.TOTL,,,,,,,,,,,,,,,,,,,,,4.37E-06,7.35E-06,1.15E-05,2.45E-05,5.40E-05,0.00014788,0.000237055,0.000359077,0.002613559,0.068222295,4.664604874,18.95172983,29.79078753,43.95713723,51.82232186,57.27438978,62.6805502,67.30783824,72.2003868,75.74836301,79.03003488,80.12435736,79.28612535,80.63481087,84.83892663,86.77925454,89.55167834,91.78056954,99.95547112,98.20120596,100,106.3378617,108.2208015,108.6328642,110.6241981,112.5844958,114.4868776,,
Perú,PER,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,8.664459163,5.916708988,6.641093264,6.070143884,9.792284867,16.38996139,8.840603749,9.783602561,19.08661855,6.236158061,5.025235901,6.790639365,7.219722168,9.489051095,16.89166667,23.6187353,33.48327566,38.05409142,57.84878263,66.69442297,59.14507124,75.43326876,64.44815854,111.1506352,110.2085196,163.3995052,77.92102555,85.82230624,667.0193286,3398.67901,7481.663611,409.5301666,73.52829424,48.57998645,23.73690506,11.12870297,11.53794241,8.56218949,7.247821752,3.469659963,3.757338333,1.977098785,0.193135004,2.259377534,3.662473201,1.616301939,2.002258012,1.779986447,5.785875982,2.936231536,1.528320597,3.369310953,3.655709068,2.806716509,3.244963042,3.549288049,3.592113241,2.80283917,
Perú,PER,Índice de precios al consumidor (2010 = 100),FP.CPI.TOTL,4.08E-08,4.32E-08,4.61E-08,4.88E-08,5.36E-08,6.24E-08,6.79E-08,7.46E-08,8.88E-08,9.44E-08,9.91E-08,1.06E-07,1.13E-07,1.24E-07,1.45E-07,1.80E-07,2.40E-07,3.31E-07,5.22E-07,8.71E-07,1.39E-06,2.43E-06,4.00E-06,8.44E-06,1.77E-05,4.67E-05,8.31E-05,0.000154488,0.001184949,0.041457575,3.143173844,16.01541893,27.79128328,41.29228493,51.0937954,56.77987213,63.33110107,68.75362995,73.7367705,76.2951857,79.16185396,80.72696202,80.88287404,82.71032352,85.73956695,87.12537724,88.86985208,90.45172341,95.68514795,98.49468544,100,103.369311,107.1481922,110.1555382,113.7300447,117.7666516,121.9969631,125.4163418,
Perú,PER,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,,19.13043478,13.86861314,16.02564103,25.41436464,23.34801762,13.92857143,8.777429467,6.916426513,13.20754717,36.66666667,8.18815331,23.99355878,23.11688312,33.64978903,15.78531965,23.99454669,23.58438703,61.07651246,92.01877934,83.48914138,68.67847625,71.9563197,103.3454939,127.2193281,156.5464563,53.97799552,106.5148962,620.9512523,1917.281705,6384.915912,230.5950224,88.1788917,71.79706497,37.21701032,29.26400688,37.24476702,30.78206398,17.32712861,14.49021755,-0.399441852,0.563891323,4.329653534,-2.13689889,3.259921942,17.0952678,-73.97426318,32.10741601,17.04138322,13.39624287,14.344972,18.73083708,24.79281326,5.293695681,5.663839447,4.263620246,4.478191556,4.441071476,
Perú,PER,Relación entre masa monetaria y reservas totales,FM.LBL.BMNY.IR.ZS,5.484138089,4.621042349,4.9864278,4.991258184,5.279946464,5.973207536,7.667655251,9.129214769,8.327785255,6.492534661,4.466707655,3.729809709,3.876965648,3.835583538,2.943418964,6.397822882,7.597592394,5.136827524,3.757156738,1.464682155,1.574933275,2.903317599,2.667786383,2.433018718,2.39220653,1.768018644,1.50588617,3.392475595,3.315101356,3.15945648,3.361333533,1.809027192,1.893700755,1.804268825,1.183742898,1.277556724,1.268919045,1.486183028,1.814168108,1.963093439,1.97791256,1.911713898,1.837414503,1.725599676,1.468593032,1.591416321,0.338784054,0.294017565,0.327309177,0.338995071,0.310568898,0.341914821,0.339680342,0.340599404,0.360237704,0.339939924,0.333977012,0.349629746,
Perú,PER,Masa monetaria (% del PIB),FM.LBL.BMNY.GD.ZS,16.37871227,17.62947861,17.71006148,18.75537502,19.44070851,20.22071245,19.46965786,18.51965872,16.71273221,16.90214243,19.9563993,19.35744157,21.65169847,22.28058318,23.62388207,21.46226858,20.22345171,18.34819848,18.53984886,19.39378919,24.35234264,23.53859759,24.34036112,26.6373239,28.02090203,26.50568524,22.15283648,22.45827932,26.05262769,22.42790451,24.06290117,16.12446112,18.11058632,20.1045296,19.57039532,20.73621978,25.23936994,28.89616216,32.30136666,35.39841869,33.16308532,32.99507737,32.60788281,30.09234227,27.85632244,29.65069876,6.666126133,7.995971673,8.482326108,9.322000341,9.307831641,9.736815899,11.31193684,11.13216572,11.20226185,11.02455329,10.770301,10.55546568,
Perú,PER,Masa monetaria (moneda local actual),FM.LBL.BMNY.CN,11.5,13.7,15.6,18.1,22.7,28,31.9,34.7,37.1,42,57.4,62.1,77,94.8,126.7,146.7,181.9,224.8,362.1,695.3,1275.8,2152,3700.5,7524.8,17097.8,43863.8,67540.6,139481.4,1005592.9,20285641.6,1315506800,4349000000,8183900000,14059700000,19292300000,24938000000,34226100000,44761600000,52517500000,60127400000,59887226000,60224924871,62832455460,61489789416,63494308553,74348830639,19349830988,25562561722,29918775826,33926767700,38793553027,46059910241,57479457774,60522245348,63950128154,66676718766,69662629955,72756397144,
Perú,PER,Créditos al sector privado (crecimiento anual como % de la masa monetaria),FM.AST.PRVT.ZG.M3,,12.17391304,10.2189781,6.41025641,11.04972376,12.33480176,5,4.702194357,4.034582133,5.121293801,7.142857143,9.581881533,10.46698873,10.64935065,4.641350211,11.36543015,8.657123381,6.047278725,14.01245552,27.89284728,35.81187976,46.62172754,32.31412639,54.88717741,47.37268765,51.92013008,21.92445707,30.60840443,211.9099034,710.941376,2123.714081,108.3840616,51.02782249,44.21730471,38.35643719,31.07768384,37.77849066,27.17341444,17.92317522,6.447184272,-2.747075377,-7.965429395,-0.028611772,-3.092486112,-0.023676376,11.00123194,16.95482996,94.32905524,102.9476345,14.21392608,49.78397276,68.85836776,43.74379684,55.74531897,46.45515597,50.03923494,18.17060276,20.88282134,
Perú,PER,Activos exteriores netos (UMN a precios actuales),FM.AST.NFRG.CN,1.5007,2.6179653,3.134675,3.9515716,5.1515716,4.3515716,5.2156714,4.101935,4.054875,5.404403001,15.764234,11.50965864,12.60713073,10.40895414,19.13896978,-5.912573481,-49.15717037,-75.43656896,-94.39930407,176.7927279,413.7517285,205.9944358,655.4919636,1138.106303,4855.593189,16440.04062,11777.04382,-5577.673212,3516.521394,2379697.687,450904951.1,2053552597,4300441526,7034373365,13397748556,15198979199,22514778031,20625208230,21293739353,24942363780,25293840673,28663012073,33727061596,35961802208,41349744319,48252755648,56996627701,70108151986,84132766444,84020447061,1.05133E+11,1.08631E+11,1.29208E+11,1.49366E+11,1.48526E+11,1.68809E+11,1.72612E+11,1.74694E+11,
Perú,PER,Crédito interno neto (UMN a precios actuales),FM.AST.DOMS.CN,11.1,12.4,13.6,15,19,25.1,28.8,32.9,36.7,40.1,43.8,55.1,70.1,94.5,115.9,162.8,250.1,339.8,523.1,604.4,1020.2,1998.1,3291.1,8717.3,16844.8,30973,54720.8,134821.2,859234.7,17040026.6,987519700,2544300000,5028900000,8947100000,9588100000,14024900000,17181200000,29783900000,39868500000,47716800000,47578755000,45547514790,44634827674,41111777971,38104984819,43378864012,47706017921,60288504476,78406276821,83723181518,92239960356,1.06993E+11,1.1197E+11,1.41297E+11,1.69756E+11,2.00387E+11,2.11534E+11,2.40872E+11,
Perú,PER,"Atrasos de intereses, acreedores oficiales (US$ a precios actuales)",DT.IXA.OFFT.CD,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,7964300,21742503.1,99090258,232546371.7,436100412.6,683724660.3,1037651628,1154465950,1393992130,591295576.1,480534164.8,252119448.8,210924653.8,211081675.2,137948786.4,44453768,17749153,15790620.9,10537486.5,14336797.1,16328764.4,13921266.9,16063041.9,0,15790042.2,15757140.4,20936639.1,0,0,0,0,0,0,0,0,0,
Perú,PER,Variación neta en los atrasos de intereses (US$ a precios actuales),DT.IXA.DPPG.CD.CG,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300584956.9,459621205.1,-1317393605,-631865810.2,2296312067,360365175.9,156388657.6,-4385145043,-140791519.6,-25556066.5,-12932498.3,-5458762.1,7596949.2,5540341.1,-4609647.3,2581775,-21686041.9,13379042.2,-32901.8,5179498.7,-20936639.1,0,-1245000,0,0,0,0,0,0,
Perú,PER,"Atrasos de intereses,  de la deuda a largo plazo excepcional (US$ a precios actuales)",DT.IXA.DPPG.CD,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,13042.2,25576.9,8003125.5,95614391.5,425654116.6,867047155.7,1507405142,2260881017,2960103866,3260688823,3720310028,2402916423,1771050613,4067362680,4427727856,4584116513,198971470.4,58179950.8,32623884.3,19691386,14232623.9,21829573.1,27369914.2,22760266.9,25342041.9,3656000,17035042.2,17002140.4,22181639.1,1245000,1245000,0,0,0,0,0,0,0,
Perú,PER,"PGP, acreedores privados (INT, US$ a precios actuales)",DT.INT.PRVT.CD,,,,,,,,,,,26440597.4,29516798.6,28045269.3,47990713.1,81829295.9,151686361.6,159519386.8,194825804.4,238482253.4,311815137.6,395270250.9,355813383.6,382516259.3,272374715.1,247795942.4,155990927.5,43889302.8,29351188.5,12719986.2,15460173.6,15147199.1,18754281.6,40501809.3,31985055.1,24612070.1,18764522.5,776222248.4,346837436.3,175295000,187220000,187920000,176318000,230533000,337224000,459468527,596212841.9,664850765.7,693989691.4,605729680.1,625171674.6,743278941,705655414,688614141.2,703895418.6,720085650,671887000,693280879.8,755538488.8,812684575
Perú,PER,"PGP, otros acreedores privados (INT, US$ a precios actuales)",DT.INT.PROP.CD,,,,,,,,,,,13341298.1,15963285.2,17281363.5,20773663.9,25188391,36911665.8,47635021.4,61769424.3,80369226.9,109381119.4,122158007.7,103368564.2,115426889,68308167.3,62977012,32348864.1,19068301.8,20928879.4,8067319.5,11601619.4,6953375.9,11089518.2,22771729.9,17106139.3,11706654.4,9042724.1,5545495.5,18463436.3,7824000,10027000,4122000,5811000,25367000,23730000,22334611.7,21095369.8,19960904.6,18705412.2,302000,119000,36000,171000,18911.7,11322.1,2000,0,0,0,
Perú,PER,"PNG, bancos comerciales y otros acreedores (INT, US$ a precios actuales)",DT.INT.PNGC.CD,,,,,,,,,,,118500000,112800000,110600000,135200000,152100000,137000000,137000000,162200000,156600000,137200000,123600000,44000000,51000000,54000000,44000000,33000000,27000000,27000000,27000000,27000000,25000000,19000000,13730000,16000000,21000000,65000000,83000000,50998000,51758000,53340000,57864000,66901000,58581000,131802000,151433000,258004000,324186000,347835000,410168000,669440000,1170061000,324388000,1861360000,175246000,163746000,180887000,358997000,392019000,
Perú,PER,"PNG, bonos (INT, US$ a precios actuales)",DT.INT.PNGB.CD,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170000,6431000,6224000,4305000,0,11220000,11220000,11220000,11220000,11220000,6779000,56484000,135837000,249906000,212983000,222631000,283700000,463351000,607393000,820020000,991722000,1211972000,854758000,838214000,
Perú,PER,"PGP, bancos comerciales (INT, US$ a precios actuales)",DT.INT.PCBK.CD,,,,,,,,,,,11736299.3,12642513.4,10246905.8,26810397.5,56367274.8,114600492.5,111804892.3,132889559.6,157946924.6,202276250,272928128.5,252312121.8,266964605.2,203961106,184785522.1,123623914.8,24816600,8417288.8,4652666.7,3858554.2,8193823.2,7664763.4,17427079.4,14878915.8,12905415.7,9721798.4,770676752.9,10324000,8463000,6624000,5089000,10010000,9546000,8840000,8205625.5,7411568.2,7731822.8,6665091.8,2739596.4,1865801.4,1289000,940000,409641.8,54759.4,34000,20000,5000,0,
Perú,PER,"PGP, bonos (INT, US$ a precios actuales)",DT.INT.PBND.CD,,,,,,,,,,,1363000,911000,517000,406651.7,273630.1,174203.3,79473.1,166820.5,166101.9,157768.2,184114.7,132697.6,124765.1,105441.8,33408.3,18148.6,4401,5020.3,0,0,0,0,303000,0,0,0,0,318050000,159008000,170569000,178709000,160497000,195620000,304654000,428928289.8,567705903.9,637158038.3,668619187.4,602688083.7,623186873.2,741953941,704544414,688185587.7,703829337.1,720049650,671867000,693275879.8,755538488.8,812684575
Perú,PER,"PGP, acreedores oficiales (INT, US$ a precios actuales)",DT.INT.OFFT.CD,,,,,,,,,,,19564651.6,24123242.1,28022657.8,49770472.6,36266494.8,39957660.8,44873973.7,58750422.9,84952589.1,131599209,156014190.2,178176545.4,170595416.9,133286822.1,128062250,176190618.2,164072875,139201352.6,82057771.7,109854256.4,52356268,344390123.9,259102113.8,733583510.3,348544491.5,396653016.9,444743292.7,582640062.7,749827566.2,899778088,917899880.5,900675493.6,884507938.1,849943612.6,782688476.7,807407794.8,724724602.2,818258838.3,579021336.1,458842786.2,352678050.8,295138996,280619564.3,246754434.9,145653849.6,138977494.1,183101727.4,213477206,134776544.5
Perú,PER,"PGP, multilateral en condiciones concesionarias (INT, US$ a precios actuales)",DT.INT.MLTC.CD,,,,,,,,,,,1736000,2299000,2840000,3499000,3853000,4051000,4920000,4640000,4850000,4949000,4950000,5125899.2,5545815.1,5905769.6,6800173,6973062.4,7247046.6,7240328.4,5180406.8,1969816.4,3267177,20591820.1,6601116.9,6024969.3,7261540.6,7991268.8,6059713.5,5499413.7,4925677.8,4545424.9,4275627,3778317.4,3472715.6,6989786.8,15203487.1,26871478.5,35151718.2,42876924.5,32936556.2,18236332.3,15785587.7,25070619.4,31688568.2,30683246,29010364.7,28016202.2,35846287.1,44318524.1,
Perú,PER,"PGP, multilateral (INT, US$ a precios actuales)",DT.INT.MLAT.CD,,,,,,,,,,,10274744.3,12050744.3,12389744.3,13342744.3,14849034.9,15719474.1,17038812.7,20808232.3,26789045.8,30213013.4,37947000,48954899.2,59919815.1,73676769.6,83442173,96975062.4,124538046.6,90835328.4,40404406.8,43943271.1,27669747.1,311637453.1,189060594.9,576192036.4,213593088.9,246270424.3,253574485.4,271637962.9,286480393.8,334785078.2,383596220,407884172.8,372577522.7,341076594.8,299795907.6,354296728.5,434413396.4,483651677.4,408899700.5,314302868.1,251592521.3,214707847.7,209901838.3,190417851.8,98069442,101135000.4,150121287.1,185547524.1,113582999.5
Perú,PER,"PGP, AIF (INT, US$ a precios actuales)",DT.INT.MIDA.CD,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Perú,PER,"PGP, BIRF (INT, US$ a precios actuales)",DT.INT.MIBR.CD,,,,,,,,,,,7148000,8010000,7878000,7842000,8911000,9793000,10012000,12532000,15906000,18468000,23610000,29390000,33156000,39837000,43807000,48586000,76255000,19254000,2166000,93000,81000,83341000,99922000,482720000,108694000,118400000,116180000,116635000,119623000,154525000,188789000,186241000,141495000,115377000,92197000,104956000,136783000,149892000,135814000,106623000,62195000,60965000,58118000,80905000,25512000,29040000,56179000,77148000,
Perú,PER,"Pagos de intereses de la deuda externa, a corto plazo (INT, US$ a precios actuales)",DT.INT.DSTC.CD,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,259000000,385000000,367000000,249000000,132000000,117000000,102000000,98000000,99000000,72680000,81720000,132152000,100625000,93947000,101917000,184000000,355810000,376197000,361665000,284549000,227012000,180000000,75914000,71102000,71028000,117866000,146334000,175705000,188936000,69947000,72792000,100525000,127861000,81734000,86087000,93091000,159873000,215216000,
Perú,PER,"Pagos de intereses de la deuda externa, pública y con garantía pública (PGP) (INT, US$ a precios actuales)",DT.INT.DPPG.CD,,,,,,,,,,,46005249,53640040.7,56067927.1,97761185.7,118095790.7,191644022.4,204393360.5,253576227.3,323434842.5,443414346.6,551284441.1,533989929,553111676.2,405661537.2,375858192.4,332181545.7,207962177.8,168552541.1,94777757.9,125314430,67503467.1,363144405.5,299603923.1,765568565.4,373156561.6,415417539.4,1220965541,929477499,925122566.2,1086998088,1105819881,1076993494,1115040938,1187167613,1242157004,1403620637,1389575368,1512248530,1184751016,1084014461,1095956992,1000794410,969233705.5,950649853.5,865739499.6,810864494.1,876382607.2,969015694.8,
Perú,PER,"Pagos de intereses de la deuda externa, privada no garantizada (PNG) (INT, US$ a precios actuales)",DT.INT.DPNG.CD,,,,,,,,,,,118500000,112800000,110600000,135200000,152100000,137000000,137000000,162200000,156600000,137200000,123600000,44000000,51000000,54000000,44000000,33000000,27000000,27000000,27000000,27000000,25000000,19000000,13730000,16000000,22170000,71431000,89224000,55303000,51758000,64560000,69084000,78121000,69801000,143022000,158212000,314488000,460023000,597741000,623151000,892071000,1453761000,787739000,2468753000,995266000,1155468000,1392859000,1213755000,1230233000,1912077000
Perú,PER,"Pagos de intereses de la deuda externa, a largo plazo (INT, US$ a precios actuales)",DT.INT.DLXF.CD,,,,,,,,,,,164505249,166440040.7,166667927.1,232961185.7,270195790.7,328644022.4,341393360.5,415776227.3,480034842.5,580614346.6,674884441.1,577989929,604111676.2,459661537.2,419858192.4,365181545.7,234962177.8,195552541.1,121777757.9,152314430,92503467.1,382144405.5,313333923.1,781568565.4,395326561.6,486848539.4,1310189541,984780499,976880566.2,1151558088,1174903881,1155114494,1184841938,1330189613,1400369004,1718108637,1849598368,2109989530,1807902016,1976085461,2549717992,1788533410,3437986706,1945915854,2021207500,2203723494,2090137607,2199248695,2859538120
